Position,Amplitude
-8.15815815816,0.122086020631
-8.13813813814,0.0159720089959
-8.11811811812,0.0508902164499
-8.0980980981,0.0440458800038
-8.07807807808,0.0669742906883
-8.05805805806,0.00728285442233
-8.03803803804,-0.0207696134112
-8.01801801802,0.0197318271495
-7.997997998,0.0417161252486
-7.97797797798,0.0108244703121
-7.95795795796,0.0114401465205
-7.93793793794,0.030127804867
-7.91791791792,0.0651216394018
-7.8978978979,0.0363764482013
-7.87787787788,-0.0116830116795
-7.85785785786,0.0501909293599
-7.83783783784,0.0638095646374
-7.81781781782,0.0313382099345
-7.7977977978,0.0347060550194
-7.77777777778,-0.0112178157707
-7.75775775776,-0.00025563472601
-7.73773773774,0.016432326961
-7.71771771772,0.0324603093683
-7.6976976977,0.0162231124947
-7.67767767768,0.0395156841236
-7.65765765766,0.0296531209585
-7.63763763764,-0.0148075354296
-7.61761761762,0.0158071266923
-7.5975975976,0.0129265025715
-7.57757757758,0.00930010987094
-7.55755755756,-0.00847668793073
-7.53753753754,0.0375135918729
-7.51751751752,0.000391328309598
-7.4974974975,-0.016335724117
-7.47747747748,0.0390655346091
-7.45745745746,0.031439006641
-7.43743743744,-0.0153587123319
-7.41741741742,-0.0199614824525
-7.3973973974,0.013837065279
-7.37737737738,0.0294535732056
-7.35735735736,-0.0226688967974
-7.33733733734,0.0315790792496
-7.31731731732,0.0229899437739
-7.2972972973,0.0112715851012
-7.27727727728,0.00367285268823
-7.25725725726,0.00126660281995
-7.23723723724,0.0720919943277
-7.21721721722,0.0246781094208
-7.1971971972,0.0534257927584
-7.17717717718,0.0534987779969
-7.15715715716,-0.00383021568302
-7.13713713714,-0.0104128861632
-7.11711711712,0.0705438684284
-7.0970970971,0.0112460590834
-7.07707707708,-0.00542826517993
-7.05705705706,-0.0142508871209
-7.03703703704,0.0555467691882
-7.01701701702,0.00288311590591
-6.996996997,0.0113862029391
-6.97697697698,0.0392704196872
-6.95695695696,0.0980246964966
-6.93693693694,0.0266256361236
-6.91691691692,0.0162448950263
-6.8968968969,0.0410340042467
-6.87687687688,0.0754731247931
-6.85685685686,0.0471932487971
-6.83683683684,0.0657352376389
-6.81681681682,0.0738397438039
-6.7967967968,0.0287595026155
-6.77677677678,0.0376265275856
-6.75675675676,0.0596450310685
-6.73673673674,-0.00473282986746
-6.71671671672,0.0698035266335
-6.6966966967,0.074090657929
-6.67667667668,0.00921231067247
-6.65665665666,0.00101753774953
-6.63663663664,-0.0514424465956
-6.61661661662,0.0491697593517
-6.5965965966,0.0641629127721
-6.57657657658,0.0100227654416
-6.55655655656,0.0180071764037
-6.53653653654,0.0410269001339
-6.51651651652,0.0249654193452
-6.4964964965,-0.0187724699776
-6.47647647648,-0.0095725037841
-6.45645645646,0.0769941656802
-6.43643643644,0.00178707546474
-6.41641641642,0.0256215860193
-6.3963963964,0.0333452652004
-6.37637637638,0.0529473835345
-6.35635635636,0.0661047841913
-6.33633633634,0.0153213020482
-6.31631631632,0.0480334980425
-6.2962962963,0.0809447735421
-6.27627627628,0.044119517871
-6.25625625626,0.0486214914439
-6.23623623624,0.133686114721
-6.21621621622,0.0171438889936
-6.1961961962,0.00205276707481
-6.17617617618,0.019116205386
-6.15615615616,0.0867589559583
-6.13613613614,0.0466492426296
-6.11611611612,0.11471380934
-6.0960960961,0.0728070390606
-6.07607607608,0.055224175554
-6.05605605606,0.0394203416849
-6.03603603604,0.0513134267499
-6.01601601602,0.0853476421618
-5.995995996,0.0782372974374
-5.97597597598,0.0875272679055
-5.95595595596,0.0748997091172
-5.93593593594,0.0868846053999
-5.91591591592,0.0768924070113
-5.8958958959,0.105552403796
-5.87587587588,0.0382196180766
-5.85585585586,0.108943901776
-5.83583583584,0.0732092779811
-5.81581581582,0.100944610893
-5.7957957958,0.110784790729
-5.77577577578,0.0524301876156
-5.75575575576,0.0717193710474
-5.73573573574,0.096098024503
-5.71571571572,0.0570317723191
-5.6956956957,0.0646875785198
-5.67567567568,0.0989288351086
-5.65565565566,0.113794686143
-5.63563563564,0.0719669800708
-5.61561561562,0.0683416483631
-5.5955955956,0.0451904397842
-5.57557557558,0.0350250935695
-5.55555555556,0.0803669798865
-5.53553553554,0.114851494095
-5.51551551552,0.127891585957
-5.4954954955,0.0481498033225
-5.47547547548,0.0915643151343
-5.45545545546,0.0585786930324
-5.43543543544,0.0507973840925
-5.41541541542,0.0942021044164
-5.3953953954,0.0460261194129
-5.37537537538,0.0822412360509
-5.35535535536,0.0921119739139
-5.33533533534,0.103064453045
-5.31531531532,0.0878733734414
-5.2952952953,0.114757669189
-5.27527527528,0.119206424172
-5.25525525526,0.0920104761327
-5.23523523524,0.119191585206
-5.21521521522,0.0864394994302
-5.1951951952,0.0939089796353
-5.17517517518,0.0623420070132
-5.15515515516,0.0701893824278
-5.13513513514,0.0788761102148
-5.11511511512,0.101087170873
-5.0950950951,0.129144597845
-5.07507507508,0.117352742266
-5.05505505506,0.0807161110592
-5.03503503504,0.117644808705
-5.01501501502,0.0975195011727
-4.99499499499,0.116039934732
-4.97497497497,0.165128705108
-4.95495495495,0.153841075598
-4.93493493493,0.0635724092721
-4.91491491491,0.136515267466
-4.89489489489,0.124530925526
-4.87487487487,0.136836164423
-4.85485485485,0.0902992152825
-4.83483483483,0.169625830888
-4.81481481481,0.165767631539
-4.79479479479,0.127463140673
-4.77477477477,0.144945896044
-4.75475475475,0.0920910268518
-4.73473473473,0.128091157191
-4.71471471471,0.179685811524
-4.69469469469,0.103731112648
-4.67467467467,0.150207795565
-4.65465465465,0.149319661849
-4.63463463463,0.114498705239
-4.61461461461,0.231876677645
-4.59459459459,0.168356573651
-4.57457457457,0.171757428062
-4.55455455455,0.158848459623
-4.53453453453,0.175818730952
-4.51451451451,0.120692805155
-4.49449449449,0.143510438747
-4.47447447447,0.161380087358
-4.45445445445,0.240564746979
-4.43443443443,0.150617613625
-4.41441441441,0.0899835330198
-4.39439439439,0.160148182162
-4.37437437437,0.1314523323
-4.35435435435,0.139698326724
-4.33433433433,0.205448096982
-4.31431431431,0.141924708945
-4.29429429429,0.0941761353216
-4.27427427427,0.154556285102
-4.25425425425,0.147175772228
-4.23423423423,0.112063146138
-4.21421421421,0.171655394785
-4.19419419419,0.173601762438
-4.17417417417,0.229344365948
-4.15415415415,0.18822334773
-4.13413413413,0.202955748406
-4.11411411411,0.219913677297
-4.09409409409,0.181474618123
-4.07407407407,0.236675127166
-4.05405405405,0.222758827939
-4.03403403403,0.242064835209
-4.01401401401,0.1721163348
-3.99399399399,0.228562765384
-3.97397397397,0.148234011395
-3.95395395395,0.225135164583
-3.93393393393,0.201575431886
-3.91391391391,0.231312846823
-3.89389389389,0.145852984753
-3.87387387387,0.262374821616
-3.85385385385,0.183779251143
-3.83383383383,0.211159424467
-3.81381381381,0.25020708774
-3.79379379379,0.202764932244
-3.77377377377,0.255884937213
-3.75375375375,0.244897306148
-3.73373373373,0.199352860465
-3.71371371371,0.195966183768
-3.69369369369,0.295590731686
-3.67367367367,0.231764014953
-3.65365365365,0.235308465661
-3.63363363363,0.237961187543
-3.61361361361,0.221492915008
-3.59359359359,0.261015137279
-3.57357357357,0.245210491605
-3.55355355355,0.167457178038
-3.53353353353,0.309839027579
-3.51351351351,0.213054362864
-3.49349349349,0.218266605937
-3.47347347347,0.216720510115
-3.45345345345,0.24222637332
-3.43343343343,0.207033396563
-3.41341341341,0.27843412424
-3.39339339339,0.318874451571
-3.37337337337,0.242673326956
-3.35335335335,0.201258608677
-3.33333333333,0.220721201422
-3.31331331331,0.196698055412
-3.29329329329,0.288088155193
-3.27327327327,0.230539478154
-3.25325325325,0.271928997635
-3.23323323323,0.277108667891
-3.21321321321,0.212400459972
-3.19319319319,0.276386128168
-3.17317317317,0.250362599914
-3.15315315315,0.264998095913
-3.13313313313,0.220704318092
-3.11311311311,0.295586077442
-3.09309309309,0.285004038678
-3.07307307307,0.273156531455
-3.05305305305,0.316654159535
-3.03303303303,0.323827266985
-3.01301301301,0.282355551356
-2.99299299299,0.350458089486
-2.97297297297,0.231077208353
-2.95295295295,0.319884156414
-2.93293293293,0.308824257054
-2.91291291291,0.285493869076
-2.89289289289,0.347914175434
-2.87287287287,0.32137769502
-2.85285285285,0.260935668564
-2.83283283283,0.281406748409
-2.81281281281,0.330423173354
-2.79279279279,0.357366459937
-2.77277277277,0.31891782361
-2.75275275275,0.322574973836
-2.73273273273,0.336122705362
-2.71271271271,0.295839610464
-2.69269269269,0.307450029217
-2.67267267267,0.32228505277
-2.65265265265,0.346754917809
-2.63263263263,0.315059562841
-2.61261261261,0.340199691586
-2.59259259259,0.290391870216
-2.57257257257,0.266901605676
-2.55255255255,0.29524539414
-2.53253253253,0.335876202132
-2.51251251251,0.401351707597
-2.49249249249,0.32709164031
-2.47247247247,0.325011882988
-2.45245245245,0.363107137865
-2.43243243243,0.330548568154
-2.41241241241,0.375090986326
-2.39239239239,0.399135187975
-2.37237237237,0.357344441651
-2.35235235235,0.328574314004
-2.33233233233,0.369400859704
-2.31231231231,0.408545940828
-2.29229229229,0.336481967133
-2.27227227227,0.362907138272
-2.25225225225,0.376728358515
-2.23223223223,0.307477589577
-2.21221221221,0.343158438588
-2.19219219219,0.31628675138
-2.17217217217,0.363983196075
-2.15215215215,0.363612408498
-2.13213213213,0.34886242952
-2.11211211211,0.390203862014
-2.09209209209,0.343859283309
-2.07207207207,0.373657442487
-2.05205205205,0.354993972679
-2.03203203203,0.397195359996
-2.01201201201,0.354045275151
-1.99199199199,0.38785526056
-1.97197197197,0.372909283291
-1.95195195195,0.339195842774
-1.93193193193,0.435140978549
-1.91191191191,0.394926724742
-1.89189189189,0.43110213667
-1.87187187187,0.388571064541
-1.85185185185,0.3662794106
-1.83183183183,0.446164586309
-1.81181181181,0.418905828696
-1.79179179179,0.397660982727
-1.77177177177,0.364182236287
-1.75175175175,0.392523884386
-1.73173173173,0.382335614936
-1.71171171171,0.421020023478
-1.69169169169,0.464916987789
-1.67167167167,0.416019702396
-1.65165165165,0.475023578273
-1.63163163163,0.449469717263
-1.61161161161,0.418836908884
-1.59159159159,0.468041887583
-1.57157157157,0.378134529479
-1.55155155155,0.428482873954
-1.53153153153,0.43386330638
-1.51151151151,0.444690732459
-1.49149149149,0.4385450399
-1.47147147147,0.425282093771
-1.45145145145,0.470213920839
-1.43143143143,0.449956126158
-1.41141141141,0.446530282913
-1.39139139139,0.458753343615
-1.37137137137,0.442579171443
-1.35135135135,0.431170841252
-1.33133133133,0.432689020582
-1.31131131131,0.464075220656
-1.29129129129,0.484063357537
-1.27127127127,0.42231637138
-1.25125125125,0.490574423683
-1.23123123123,0.397998209101
-1.21121121121,0.428966815439
-1.19119119119,0.4218694786
-1.17117117117,0.499028070214
-1.15115115115,0.457136913627
-1.13113113113,0.498775859792
-1.11111111111,0.449174388214
-1.09109109109,0.428438216348
-1.07107107107,0.451809005539
-1.05105105105,0.469041528258
-1.03103103103,0.511547161418
-1.01101101101,0.447480070406
-0.990990990991,0.460400518468
-0.970970970971,0.470197715899
-0.950950950951,0.418582214789
-0.930930930931,0.501073613691
-0.910910910911,0.442681521602
-0.890890890891,0.437384691855
-0.870870870871,0.488075639735
-0.850850850851,0.464749264998
-0.830830830831,0.41242253005
-0.810810810811,0.461712218681
-0.790790790791,0.450191770374
-0.770770770771,0.487539123228
-0.750750750751,0.497600991081
-0.730730730731,0.494209431164
-0.710710710711,0.510587165231
-0.690690690691,0.497331694709
-0.670670670671,0.471755325094
-0.650650650651,0.481137866141
-0.630630630631,0.515489584095
-0.610610610611,0.498287731438
-0.590590590591,0.468344890461
-0.570570570571,0.424395507683
-0.550550550551,0.428318701297
-0.530530530531,0.483176025265
-0.510510510511,0.496249641579
-0.49049049049,0.455019046661
-0.47047047047,0.483661230233
-0.45045045045,0.539654330564
-0.43043043043,0.472035624207
-0.41041041041,0.480268341713
-0.39039039039,0.502767078035
-0.37037037037,0.519228427586
-0.35035035035,0.491155697171
-0.33033033033,0.478545541006
-0.31031031031,0.486856187923
-0.29029029029,0.494803034103
-0.27027027027,0.464935514295
-0.25025025025,0.475254088722
-0.23023023023,0.49487125705
-0.21021021021,0.528577430537
-0.19019019019,0.51076484384
-0.17017017017,0.518931875295
-0.15015015015,0.535719766941
-0.13013013013,0.480821740038
-0.11011011011,0.521946937848
-0.0900900900901,0.509807058034
-0.0700700700701,0.485217059327
-0.0500500500501,0.466983536273
-0.03003003003,0.493301473469
-0.01001001001,0.430503533649
0.01001001001,0.505229593527
0.03003003003,0.528670704808
0.0500500500501,0.543001700889
0.0700700700701,0.543310569937
0.0900900900901,0.553743633445
0.11011011011,0.557881836243
0.13013013013,0.544152679694
0.15015015015,0.488787903956
0.17017017017,0.447462593323
0.19019019019,0.525048427172
0.21021021021,0.506422452231
0.23023023023,0.497172497639
0.25025025025,0.620929768806
0.27027027027,0.569146757746
0.29029029029,0.493474289478
0.31031031031,0.500101588323
0.33033033033,0.515352477741
0.35035035035,0.545710726102
0.37037037037,0.490265166143
0.39039039039,0.502331659566
0.41041041041,0.48331177197
0.43043043043,0.464126235077
0.45045045045,0.512684198912
0.47047047047,0.485782915947
0.49049049049,0.443083694264
0.510510510511,0.557833192209
0.530530530531,0.545201787799
0.550550550551,0.525220331826
0.570570570571,0.518139091921
0.590590590591,0.44216555858
0.610610610611,0.491797340462
0.630630630631,0.463717083847
0.650650650651,0.48621261676
0.670670670671,0.496325902548
0.690690690691,0.50875020994
0.710710710711,0.484701519935
0.730730730731,0.474051393762
0.750750750751,0.53869132876
0.770770770771,0.500924245784
0.790790790791,0.51216219938
0.810810810811,0.43229137142
0.830830830831,0.48446042638
0.850850850851,0.454703147469
0.870870870871,0.512317935259
0.890890890891,0.468476103729
0.910910910911,0.474220970849
0.930930930931,0.490446455171
0.950950950951,0.450172525883
0.970970970971,0.487739757936
0.990990990991,0.486752239678
1.01101101101,0.45032765891
1.03103103103,0.520647348642
1.05105105105,0.457897789075
1.07107107107,0.505283313128
1.09109109109,0.47651191856
1.11111111111,0.509128060042
1.13113113113,0.419331861291
1.15115115115,0.476332909633
1.17117117117,0.390819777247
1.19119119119,0.432963683122
1.21121121121,0.492397266841
1.23123123123,0.478986539879
1.25125125125,0.459868113222
1.27127127127,0.527040483371
1.29129129129,0.518195761535
1.31131131131,0.489029199015
1.33133133133,0.473636830538
1.35135135135,0.434342604392
1.37137137137,0.471701079285
1.39139139139,0.420387495967
1.41141141141,0.446667473221
1.43143143143,0.418801389211
1.45145145145,0.46124042531
1.47147147147,0.436846537189
1.49149149149,0.378719121031
1.51151151151,0.505455071356
1.53153153153,0.504390608942
1.55155155155,0.454475588241
1.57157157157,0.429523299229
1.59159159159,0.484409804427
1.61161161161,0.377781614007
1.63163163163,0.452954910758
1.65165165165,0.434352754464
1.67167167167,0.448646269388
1.69169169169,0.419697414943
1.71171171171,0.415265616522
1.73173173173,0.419439693965
1.75175175175,0.398585264324
1.77177177177,0.373014510261
1.79179179179,0.422236397484
1.81181181181,0.413259551159
1.83183183183,0.409740621649
1.85185185185,0.468084279523
1.87187187187,0.468971521057
1.89189189189,0.431047763437
1.91191191191,0.394700668028
1.93193193193,0.427526992684
1.95195195195,0.407966795633
1.97197197197,0.395480109783
1.99199199199,0.424294324567
2.01201201201,0.455686751989
2.03203203203,0.412017647393
2.05205205205,0.371879934494
2.07207207207,0.434038607966
2.09209209209,0.407452220714
2.11211211211,0.377589094505
2.13213213213,0.354234521753
2.15215215215,0.358994758241
2.17217217217,0.39835528886
2.19219219219,0.394709919235
2.21221221221,0.411668005917
2.23223223223,0.404134189972
2.25225225225,0.38878061724
2.27227227227,0.402282054846
2.29229229229,0.379229945914
2.31231231231,0.393708199231
2.33233233233,0.406006935945
2.35235235235,0.298561047
2.37237237237,0.423541666068
2.39239239239,0.387665869817
2.41241241241,0.387666472654
2.43243243243,0.40348074705
2.45245245245,0.423080850436
2.47247247247,0.340531079843
2.49249249249,0.363511995811
2.51251251251,0.318535769559
2.53253253253,0.375942146253
2.55255255255,0.321925241271
2.57257257257,0.34597403606
2.59259259259,0.336940511113
2.61261261261,0.379051610995
2.63263263263,0.394681431511
2.65265265265,0.286046955548
2.67267267267,0.34937351203
2.69269269269,0.365551813423
2.71271271271,0.315421914443
2.73273273273,0.312435124516
2.75275275275,0.349125066215
2.77277277277,0.348761690597
2.79279279279,0.353841608103
2.81281281281,0.375096316222
2.83283283283,0.31490173416
2.85285285285,0.350844965506
2.87287287287,0.332970835031
2.89289289289,0.334514959705
2.91291291291,0.298497960434
2.93293293293,0.251858289455
2.95295295295,0.261100463154
2.97297297297,0.25443544794
2.99299299299,0.300220692492
3.01301301301,0.334380759638
3.03303303303,0.281503056295
3.05305305305,0.310158670185
3.07307307307,0.290511199825
3.09309309309,0.318472733742
3.11311311311,0.312858260714
3.13313313313,0.315455032125
3.15315315315,0.309619518484
3.17317317317,0.268532873571
3.19319319319,0.288178677772
3.21321321321,0.255674742607
3.23323323323,0.326313341013
3.25325325325,0.299391627115
3.27327327327,0.266719360554
3.29329329329,0.260458626048
3.31331331331,0.311887103941
3.33333333333,0.30131447762
3.35335335335,0.261243946797
3.37337337337,0.242574893494
3.39339339339,0.303323584039
3.41341341341,0.221262051291
3.43343343343,0.273482310465
3.45345345345,0.240168454105
3.47347347347,0.267243610775
3.49349349349,0.223984838593
3.51351351351,0.269032210327
3.53353353353,0.213808284568
3.55355355355,0.299448127554
3.57357357357,0.266414987313
3.59359359359,0.286991605258
3.61361361361,0.275685650524
3.63363363363,0.281222353856
3.65365365365,0.257773690531
3.67367367367,0.218379192312
3.69369369369,0.253792912489
3.71371371371,0.261091492841
3.73373373373,0.191791612757
3.75375375375,0.267013949828
3.77377377377,0.265353409896
3.79379379379,0.236926706579
3.81381381381,0.304451114636
3.83383383383,0.251791669033
3.85385385385,0.239045991025
3.87387387387,0.215144357515
3.89389389389,0.255630255312
3.91391391391,0.30722837191
3.93393393393,0.192086467242
3.95395395395,0.254365408449
3.97397397397,0.247315823078
3.99399399399,0.211955050644
4.01401401401,0.187854492707
4.03403403403,0.22299159216
4.05405405405,0.208272093528
4.07407407407,0.233175926199
4.09409409409,0.165420820471
4.11411411411,0.188414795695
4.13413413413,0.182096047227
4.15415415415,0.211075664701
4.17417417417,0.197723261025
4.19419419419,0.21972748335
4.21421421421,0.171489476555
4.23423423423,0.229888629452
4.25425425425,0.130513743388
4.27427427427,0.210547268751
4.29429429429,0.160064958568
4.31431431431,0.128644822295
4.33433433433,0.175144802036
4.35435435435,0.152774394587
4.37437437437,0.164333989423
4.39439439439,0.17846122909
4.41441441441,0.141239916078
4.43443443443,0.171058431873
4.45445445445,0.191640497208
4.47447447447,0.176409736518
4.49449449449,0.161397029183
4.51451451451,0.225205990527
4.53453453453,0.212287297674
4.55455455455,0.150402645879
4.57457457457,0.156911603028
4.59459459459,0.149522300564
4.61461461461,0.138453094939
4.63463463463,0.158720877339
4.65465465465,0.172183211795
4.67467467467,0.169367966871
4.69469469469,0.189612417373
4.71471471471,0.146478296441
4.73473473473,0.133024085747
4.75475475475,0.160532658506
4.77477477477,0.193974855855
4.79479479479,0.175532932459
4.81481481481,0.119108634397
4.83483483483,0.129927852231
4.85485485485,0.216088420264
4.87487487487,0.171549242131
4.89489489489,0.137750911051
4.91491491491,0.166906458844
4.93493493493,0.133870705704
4.95495495495,0.106581719033
4.97497497497,0.132236850445
4.99499499499,0.16862092575
5.01501501502,0.150398457374
5.03503503504,0.12529597563
5.05505505506,0.119728917407
5.07507507508,0.107892935219
5.0950950951,0.161241454281
5.11511511512,0.13762779797
5.13513513514,0.141465312608
5.15515515516,0.106313729996
5.17517517518,0.133405720412
5.1951951952,0.114015567397
5.21521521522,0.152917689121
5.23523523524,0.136701246167
5.25525525526,0.117877299819
5.27527527528,0.0537716989289
5.2952952953,0.0836821246901
5.31531531532,0.0826745744814
5.33533533534,0.11836077644
5.35535535536,0.085300124882
5.37537537538,0.112155941979
5.3953953954,0.126249335696
5.41541541542,0.0735563523169
5.43543543544,0.154558383998
5.45545545546,0.106446009505
5.47547547548,0.0559802156454
5.4954954955,0.0861100787418
5.51551551552,0.149171273047
5.53553553554,0.126245483154
5.55555555556,0.10872988001
5.57557557558,0.0847932369438
5.5955955956,0.119393961293
5.61561561562,0.090818912834
5.63563563564,0.114880978257
5.65565565566,0.0473377994967
5.67567567568,0.0764645627404
5.6956956957,0.0719436633786
5.71571571572,0.00743986963908
5.73573573574,0.0774675783504
5.75575575576,0.134523148638
5.77577577578,0.085303129857
5.7957957958,0.0751702180906
5.81581581582,0.084250541294
5.83583583584,0.135149693496
5.85585585586,0.0749898837124
5.87587587588,0.0639021499084
5.8958958959,0.0577710340807
5.91591591592,0.00610986882999
5.93593593594,0.106746507178
5.95595595596,0.0527455444377
5.97597597598,0.0347291132166
5.995995996,0.112338535652
6.01601601602,0.135625139279
6.03603603604,0.0816173360611
6.05605605606,0.0556121965186
6.07607607608,0.0797727736112
6.0960960961,0.0487946401554
6.11611611612,0.0787830361664
6.13613613614,0.0627508287396
6.15615615616,0.0378780907241
6.17617617618,0.078396583576
6.1961961962,0.110245565279
6.21621621622,0.0454100211056
6.23623623624,0.0450653701881
6.25625625626,-0.00203794622551
6.27627627628,0.0167715744213
6.2962962963,0.0512284108681
6.31631631632,0.0494921462582
6.33633633634,0.0565630631775
6.35635635636,0.0844182314443
6.37637637638,-0.00851617737904
6.3963963964,0.0754842846859
6.41641641642,0.0624674719649
6.43643643644,0.0742882051897
6.45645645646,0.0493858292944
6.47647647648,0.0855210453469
6.4964964965,0.0705934111097
6.51651651652,0.0407402410376
6.53653653654,0.0612593020202
6.55655655656,0.0093059956025
6.57657657658,0.0965993514981
6.5965965966,0.0355677499118
6.61661661662,0.0515993829174
6.63663663664,0.0964038173014
6.65665665666,0.0445687375156
6.67667667668,0.0633006814731
6.6966966967,0.0886341652658
6.71671671672,0.0117663735739
6.73673673674,0.0655559019208
6.75675675676,0.00435794909662
6.77677677678,0.0270153090785
6.7967967968,0.043571852608
6.81681681682,0.050875170213
6.83683683684,0.0106288662929
6.85685685686,0.0340201708554
6.87687687688,0.0311602665931
6.8968968969,0.0308243731718
6.91691691692,0.0556187197914
6.93693693694,0.105754043156
6.95695695696,0.0272982028062
6.97697697698,0.0337494801085
6.996996997,0.051969226506
7.01701701702,0.0383843715829
7.03703703704,-0.00636300174525
7.05705705706,0.0691950899278
7.07707707708,0.0612589709285
7.0970970971,-6.76153367421e-06
7.11711711712,0.0521616158234
7.13713713714,0.0501214678308
7.15715715716,0.0131865039624
7.17717717718,0.0738465454394
7.1971971972,-0.00261619329687
7.21721721722,0.0588932501327
7.23723723724,0.0068419393881
7.25725725726,0.0239727071996
7.27727727728,0.0313108257077
7.2972972973,0.0554978094923
7.31731731732,0.0350822595479
7.33733733734,0.0576066826729
7.35735735736,-0.00904808518936
7.37737737738,0.0454477102037
7.3973973974,0.0256029127523
7.41741741742,-0.0289740948821
7.43743743744,0.0427437154172
7.45745745746,0.00874870525363
7.47747747748,0.0297662588739
7.4974974975,0.0592808781184
7.51751751752,0.00842117436472
7.53753753754,0.0239298931051
7.55755755756,-0.00121922008679
7.57757757758,0.0333161866045
7.5975975976,0.0152617769114
7.61761761762,0.0701594158347
7.63763763764,0.0194162459987
7.65765765766,0.00606163032896
7.67767767768,0.0395565058492
7.6976976977,0.0348498186781
7.71771771772,0.0545874116135
7.73773773774,0.00822624151219
7.75775775776,-0.0463205723061
7.77777777778,0.00156929534486
7.7977977978,0.0489010154887
7.81781781782,0.0378920279081
7.83783783784,0.011637126738
7.85785785786,0.0132703687399
7.87787787788,0.0291456083648
7.8978978979,0.0597866771554
7.91791791792,0.0255965994131
7.93793793794,-0.00157300205886
7.95795795796,0.0701096454975
7.97797797798,0.0216468946964
7.997997998,-0.0101687886108
8.01801801802,0.0344078972998
8.03803803804,0.00727151244122
8.05805805806,0.0366265147846
8.07807807808,0.000510613263386
8.0980980981,-0.0326040075265
8.11811811812,0.0540405225375
8.13813813814,0.0269688151329
8.15815815816,0.00980445522056
8.17817817818,0.0316691557507
8.1981981982,-0.0194540064335
8.21821821822,0.00518682289153
8.23823823824,0.0699033472945
8.25825825826,0.0219274239092
8.27827827828,0.017756642339
8.2982982983,0.0716663253903
8.31831831832,-0.007078742805
8.33833833834,0.0243071374101
8.35835835836,0.00318899958524
8.37837837838,0.0447470033935
8.3983983984,0.0251732186793
8.41841841842,0.0180204223886
8.43843843844,0.0308577492717
8.45845845846,-0.0193443384182
8.47847847848,0.0712882943856
8.4984984985,-0.0390040406996
8.51851851852,-0.0258465988592
8.53853853854,-0.00980533093974
8.55855855856,-0.0265841282002
8.57857857858,0.0451419247538
8.5985985986,-0.0445102218849
8.61861861862,-0.0351127978747
8.63863863864,-0.0386167193585
